obs,y
1577,0.696539325
1578,-0.58315559
1579,-0.006512101
1580,1.437026376
1581,1.412726003
1582,2.223837565
1583,-0.218028083
1584,0.534084064
1585,0.569386514
1586,0.732082945
1587,1.333069745
1588,0.431590399
1589,-0.323420968
1590,-0.290540147
1591,-0.495965224
1592,-0.721087328
1593,-0.929320431
1594,-2.294435198
1595,-0.210694073
1596,3.223443319
1597,4.346269393
1598,2.262029975
1599,2.003858634
1600,-1.32230782
1601,-2.666111315
1602,-2.151324672
1603,-2.423776317
1604,-2.927578843
1605,-4.423943556
1606,-2.77487347
1607,-3.979774285
1608,-4.030366921
1609,-3.398075059
1610,-1.118173011
1611,-1.511579059
1612,-0.843069626
1613,-1.875902391
1614,-0.290728959
1615,-1.838392997
1616,-3.101188194
1617,-1.4448899
1618,0.665441219
1619,-0.526316653
1620,0.326033315
1621,2.824650024
1622,0.669702313
1623,-0.050726002
1624,-0.407929374
1625,-0.490356913
1626,1.645247118
1627,1.246473861
1628,1.312798886
1629,1.711363592
1630,-0.298787649
1631,1.077714657
1632,0.712031572
1633,0.086046512
1634,0.170707126
1635,-1.119568691
1636,-0.084647899
1637,-0.836035478
1638,-1.95749993
1639,-2.30872393
1640,-3.862158752
1641,-7.906075225
1642,-5.965031661
1643,-4.1460605
1644,-3.712840055
1645,-3.587674289
1646,-2.953486678
1647,-1.840985132
1648,-0.152978337
1649,0.942510045
1650,0.619035596
1651,0.288889137
1652,0.522983729
1653,0.402893788
1654,0.919555808
1655,-0.417543389
1656,-1.459570115
1657,-1.191491158
1658,-4.6435765
1659,-2.538886435
1660,-3.20621999
1661,-4.570089934
1662,-3.412131357
1663,-2.911235811
1664,-1.894449923
1665,-0.972369932
1666,-1.322700475
1667,-2.306463897
1668,-0.068619873
1669,-2.504699831
1670,-3.307115276
1671,-4.404261675
1672,-1.166493285
1673,-3.529556797
1674,-2.947953365
1675,-1.314115104
1676,0.344534265
1677,-1.127001161
1678,-1.755783115
1679,-1.073362258
1680,-2.267912781
1681,-1.249209417
1682,-0.60903482
1683,1.151118453
1684,1.633828423
1685,1.412950458
1686,1.266464286
1687,-0.168865428
1688,-1.174914377
1689,-3.314269726
1690,-2.348946364
1691,-2.135823682
1692,-2.566412586
1693,-3.697043496
1694,-1.922251757
1695,-2.221852474
1696,-3.275864051
1697,-0.880110028
1698,-2.420596343
1699,0.972311257
1700,0.189125956
1701,0.019871506
1702,-0.650761233
1703,-0.928892166
1704,-0.288415213
1705,-0.550927293
1706,0.607173201
1707,0.870360739
1708,0.352804785
1709,0.95191204
1710,1.363073783
1711,0.545045387
1712,0.334945365
1713,0.053205635
1714,0.585261565
1715,0.138882854
1716,-1.042355879
1717,-1.756797446
1718,-3.50333943
1719,-3.892883871
1720,-2.58481964
1721,-2.562609145
1722,-2.598165284
1723,-1.520853564
1724,-1.156124119
1725,0.040555873
1726,-2.203046283
1727,-4.473173468
1728,0.182479338
1729,1.186512074
1730,1.724511484
1731,0.959574932
1732,0.574626377
1733,1.537515247
1734,1.323266283
1735,0.413039258
1736,2.501442044
1737,3.597483041
1738,2.775690126
1739,2.05236403
1740,0.537554918
1741,0.129446597
1742,-0.135886758
1743,-0.959018994
1744,-1.211550653
1745,-1.719305473
1746,-3.348247725
1747,1.141111389
1748,-1.59442797
1749,0.094078023
1750,0.849301662
1751,1.754265565
1752,1.32822685
1753,0.408609246
1754,-0.544532082
1755,-0.630806879
1756,-0.900663997
1757,-1.308523452
1758,-1.103317162
1759,-1.050145645
1760,-3.503495883
1761,-3.980749214
1762,-3.629295971
1763,-2.818148692
1764,-0.544923139
1765,2.802059276
1766,7.502237864
1767,9.518506498
1768,1.032119734
1769,-6.985850597
1770,-3.816664136
1771,-3.336201006
1772,-0.913485258
1773,1.618956262
1774,2.175831288
1775,1.694471378
1776,2.789469471
1777,-0.18244035
1778,0.42863654
1779,1.014461859
1780,1.019504972
1781,1.200615395
1782,0.993756946
1783,1.729105708
1784,2.438745793
1785,2.713883227
1786,2.819798478
1787,2.179341128
1788,2.274268123
1789,1.581388526
1790,0.071866909
1791,-0.683748482
1792,0.985094332
1793,-0.102868973
1794,0.056064334
1795,0.174702715
1796,-1.10819333
1797,1.678156898
1798,0.548433186
1799,0.020282175
1800,1.408097107
1801,4.333379725
1802,3.376510818
1803,3.134091896
1804,3.277620484
1805,1.970273499
1806,2.929721324
1807,-0.397983197
1808,3.028979337
1809,3.506038068
1810,3.174056649
1811,1.578467526
1812,1.518856351
1813,2.19269706
1814,0.07932292
1815,1.897042394
1816,1.278096512
1817,-1.406120578
1818,-0.320663429
1819,-0.338805804
1820,0.203723993
1821,-1.357611828
1822,-0.484059489
1823,0.30358891
1824,2.446617726
1825,1.120766398
1826,1.435862879
1827,1.340924331
1828,2.442544254
1829,1.695218121
1830,0.869041691
1831,0.178105522
1832,0.703986918
1833,1.283932269
1834,0.189640125
1835,0.464033958
1836,1.329632855
1837,0.576044072
1838,2.979929212
1839,0.849578863
1840,2.753654868
1841,2.783859136
1842,0.234209127
1843,2.061375772
1844,1.07442614
1845,-1.40848247
1846,-1.642853094
1847,-3.020735728
1848,-1.46157776
1849,-0.599593881
1850,0.089545042
1851,-0.229061845
1852,0.226353598
1853,0.023800556
1854,1.12408252
1855,0.330782333
1856,0.642210228
1857,-0.175538146
1858,0.861137045
1859,0.060106471
1860,-0.321820598
1861,0.408717917
1862,-0.15820114
1863,-0.582697309
1864,-1.481007237
1865,-1.27099978
1866,-0.41149341
1867,-0.313510729
1868,-0.3494376
1869,0.668483636
1870,1.07205734
1871,-0.612708414
1872,0.163901756
1873,-1.681678716
1874,-0.925048221
1875,-0.594479273
1876,-0.058605608
1877,1.14352939
1878,1.177463952
1879,1.501408993
1880,0.963237492
1881,-0.073483562
1882,1.414734095
1883,1.876574487
1884,1.247374297
1885,2.964643229
1886,1.965144797
1887,1.620226214
1888,1.211196514
1889,0.041909703
1890,0.238535072
1891,1.089148133
1892,1.676700347
1893,1.641613161
1894,0.415143302
1895,0.970503559
1896,-0.494585539
1897,-0.446592749
1898,-0.553333643
1899,0.315516717
1900,-0.127629017
1901,-0.716617314
1902,0.422714485
1903,-0.76068903
1904,0.170492273
1905,0.039038497
1906,-0.057623383
1907,-0.871374937
1908,-0.441298632
1909,-0.67288623
1910,-1.510585817
1911,-0.184702502
1912,0.272260839
1913,0.930258728
1914,-0.535358948
1915,1.523656094
1916,0.511729265
1917,0.525581423
1918,-1.788337931
1919,-0.545775305
1920,-1.148533867
1921,-1.119038677
1922,-0.121384272
1923,1.44725905
1924,0.217590336
1925,0.479894836
1926,0.918710916
1927,2.093858687
1928,0.833967912
1929,-0.229010167
1930,-1.375585133
1931,-1.701745837
1932,-0.595038389
1933,1.82161883
1934,2.07213869
1935,2.60026421
1936,1.895347141
1937,2.098195994
1938,2.639604704
1939,2.817956533
1940,0.719691325
1941,1.45927059
1942,2.086056944
1943,0.687638499
1944,1.266766738
1945,1.950193652
1946,1.25739334
1947,-0.405460237
1948,-0.92500952
1949,-0.452395634
1950,0.587990065
1951,0.361161211
1952,0.765266268
1953,0.077381687
1954,-0.879166767
1955,-0.145230986
1956,-0.773964766
1957,0.585322254
1958,1.583942624
1959,2.544287525
1960,0.823447974
1961,-3.142499862
1962,-6.177664214
1963,0.43921771
1964,-7.182046144
1965,-6.621445755
1966,-6.565665919
1967,-5.605435735
1968,-6.62451384
1969,-7.236636705
1970,-7.462719744
1971,-5.017039606
1972,-1.512037229
1973,-2.728863222
1974,-2.727006137
1975,-1.481205197
1976,-1.420473261
1977,-0.79676506
1978,0.578303962
1979,0.553306736
1980,1.958754377
1981,2.874405762
1982,1.28280696
1983,1.977448137
1984,2.483638989
1985,1.76810191
1986,3.261273147
1987,0.79638034
1988,3.463739017
1989,2.096742598
1990,-0.257330274
1991,-1.699110061
1992,-2.755910313
1993,-2.367946252
1994,-3.687903209
1995,-3.211733052
1996,-2.575075294
1997,-3.185935114
1998,-2.294894994
1999,0.403483424
2000,2.185185092
2001,-0.72612048
2002,-5.202560017
2003,-6.651478418
2004,-5.269511647
2005,-4.892107933
2006,-5.624706306
2007,-4.683376819
2008,-4.96269027
2009,-3.703649751
2010,-2.679240246
2011,-0.882862822
2012,-1.241258783
2013,0.074821381
2014,1.515969806
2015,-1.101621819
2016,1.625917266
2017,2.476384492
2018,2.285070723
2019,2.064375924
2020,4.120165401
2021,0.032143874
2022,1.533123442
2023,0.171973683
2024,-2.177052553
2025,-5.114012504
2026,-7.210110173
2027,-6.023989152
2028,-4.945468979
2029,-5.215726918
2030,-5.262146145
2031,-3.322888738
2032,-3.463166381
2033,-3.212569092
2034,-2.662747073
2035,-1.017182658
2036,0.115006415
2037,-0.622019879
2038,0.422166522
2039,-0.941789526
2040,-1.27516538
2041,-0.749848986
2042,-0.902239619
2043,0.335990782
2044,1.14073512
2045,1.176572991
2046,1.995033151
2047,1.318352068
2048,1.820750671
2049,0.832994799
2050,2.54023971
2051,1.579730742
2052,0.885068749
2053,3.03784778
2054,1.54757507
2055,2.279886465
2056,0.086847854
2057,0.735403984
2058,0.826057641
2059,1.49401814
2060,1.185222427
2061,1.066943548
2062,1.285310762
2063,0.786290172
2064,0.722720362
2065,0.942825528
2066,3.444962997
2067,-0.469211634
2068,-0.609223342
2069,0.540395995
2070,1.469349009
2071,0.275504023
2072,-0.168519137
2073,-0.438979343
2074,2.105375187
2075,-0.19721205
2076,0.541713715
2077,1.828760881
2078,0.244474341
2079,-1.820045119
2080,1.790249128
2081,-3.622866571
2082,2.033086928
2083,1.325001918
2084,1.981451077
2085,1.800369168
2086,0.177646669
2087,-0.04379387
2088,-1.005991126
2089,-0.137053182
2090,-0.816142
2091,2.692764564
2092,4.019439307
2093,3.856720994
2094,4.040694641
2095,0.657904424
2096,-1.875462199
2097,-2.23476972
2098,-1.89234902
2099,-2.729198405
2100,-3.011800716
2101,-1.007994178
2102,-1.065737267
2103,-1.694491175
2104,0.401432975
2105,1.850067709
2106,0.835345083
2107,0.869779178
2108,0.740946269
2109,0.816190162
2110,-0.617974063
2111,-1.65941114
2112,-0.636953094
2113,-0.523057018
2114,0.516480004
2115,0.073252919
2116,1.69560393
2117,4.487043094
2118,5.531818442
2119,3.93810782
2120,4.117310542
2121,4.984713837
2122,5.220768803
2123,3.88945603
2124,3.057199201
2125,2.808631192
2126,3.311542489
2127,2.86823496
2128,2.969686122
2129,3.293910699
2130,3.006570489
2131,2.932970787
2132,3.737764181
2133,3.257613353
2134,3.829749547
2135,1.497845974
2136,-0.934616829
2137,2.286567529
2138,3.927682087
2139,2.590376745
2140,2.794734267
2141,1.071720876
2142,-1.618607908
2143,-0.412176751
2144,-1.043069793
2145,1.005770053
2146,-0.309900766
2147,-1.262463344
2148,-1.582303844
2149,0.160417142
2150,0.108460197
2151,-0.93170952
2152,-1.122461319
2153,0.110267679
2154,1.069776331
2155,1.710699938
2156,-1.822091476
2157,3.26406939
2158,-1.623956648
2159,-4.477808691
2160,-7.522068907
2161,-7.836110791
2162,-4.545631376
2163,-2.100713094
2164,-1.465860834
2165,0.751571728
2166,1.707609326
2167,2.572722736
2168,1.093023044
2169,1.331458636
2170,2.412247447
2171,1.221296417
2172,1.533872415
2173,1.43087657
2174,0.645389034
2175,1.83935105
2176,2.434226211
2177,1.584077804
2178,0.62406418
2179,-0.970427261
2180,0.19111608
2181,0.432327006
2182,-0.258876238
2183,0.244214855
2184,0.555530777
2185,0.839968761
2186,1.040301883
2187,0.003827985
2188,0.305238379
2189,-0.642701897
2190,-0.425689027
2191,1.16843945
2192,0.772825743
2193,-1.39591305
2194,-1.687905506
2195,-0.578044322
2196,-0.262367246
2197,-0.23141286
2198,0.114700061
2199,0.697510427
2200,1.785811762
2201,1.028192125
2202,-0.238652386
2203,-0.744707689
2204,-0.576997581
2205,1.202328371
2206,1.26928507
2207,0.592333535
2208,1.538617698
2209,1.334337027
2210,1.637419486
2211,1.781644839
2212,1.41123936
2213,1.979945318
2214,1.657136674
2215,1.891071911
2216,0.462847059
2217,-0.540160756
2218,-0.579473753
2219,-1.347307258
2220,-1.924176479
2221,-2.809681504
2222,-2.496581625
2223,-2.170296207
2224,-2.618662742
2225,-1.137031498
2226,0.519089027
2227,-0.277314704
2228,-1.606028055
2229,-2.982061973
2230,-2.491529118
2231,-0.820463895
2232,1.071048445
2233,2.918081691
2234,7.713246534
2235,1.96775169
2236,2.179028267
2237,0.998876781
2238,0.046055818
2239,2.634746376
2240,0.155908621
2241,0.225689025
2242,0.37693215
2243,1.364049074
2244,-1.781963607
2245,-0.011298282
2246,-2.260194106
2247,-2.478215766
2248,-2.896337445
2249,-2.66010549
2250,-3.365144912
2251,0.513396504
2252,-1.529758922
2253,2.460647784
2254,-0.641416448
2255,-4.30019948
2256,-1.899261746
2257,-3.174332253
2258,-1.96293362
2259,0.174511303
2260,1.396919441
2261,1.597433385
2262,0.054638847
2263,1.247663165
2264,-0.206369298
2265,-2.603759289
2266,-1.893847096
2267,-3.893695698
2268,-5.311571858
2269,0.231062355
2270,0.059234928
2271,-1.499584599
2272,2.043218208
2273,-1.055120066
2274,-0.944966101
2275,1.746304587
2276,1.267095629
2277,0.693722504
2278,1.489063088
2279,-0.011527465
2280,-1.918130854
2281,-1.197671569
2282,0.388434096
2283,0.573922912
2284,1.521535387
2285,1.28906142
2286,0.604187168
2287,0.224698143
2288,-0.366387093
2289,-1.488917822
2290,-1.149543633
2291,-0.525282794
2292,-1.539937005
2293,-1.121142157
2294,-0.824986109
2295,-0.397801318
2296,0.96035783
2297,1.572002267
2298,0.90264064
2299,1.832406942
2300,3.274788025
2301,0.469253001
2302,0.200558961
2303,-0.104741017
2304,-1.349502842
2305,0.126972846
2306,-1.237645632
2307,-1.457238102
2308,-0.900470142
2309,-0.959548154
2310,0.081435658
2311,-2.321653163
2312,-1.450687285
2313,-1.895096817
2314,-3.179913185
2315,-2.002868346
2316,-0.308539295
2317,0.139014611
2318,-0.780158519
2319,-0.217965002
2320,0.348808302
2321,0.057036076
2322,0.480986833
2323,-1.695631556
2324,-1.253062237
2325,-0.705422312
2326,-0.570891634
2327,-0.689418361
2328,-0.848415052
2329,-0.452391835
2330,-1.676771173
2331,-2.367320762
2332,-3.798878255
2333,-5.093636639
2334,-1.046899947
2335,-2.021358734
2336,-1.912629777
2337,-1.013353936
2338,-1.381887523
2339,-1.106115252
2340,-1.548684239
2341,-2.086798431
2342,-1.63627144
2343,-1.45401923
2344,0.093608012
2345,1.058291898
2346,-1.149904392
2347,-3.686665473
2348,0.84888368
2349,3.427219517
2350,5.118277923
2351,4.453631151
2352,2.680779317
2353,4.429847239
2354,2.964208157
2355,3.873081613
2356,5.948638314
2357,3.118529076
2358,1.881681183
2359,1.250996203
2360,0.354942615
2361,-1.310699896
2362,-1.646179956
2363,-0.669870213
2364,-1.194277866
2365,-1.23317377
2366,-0.270800135
2367,-1.152478892
2368,-2.388073713
2369,-3.559659832
2370,-1.976820925
2371,-1.576173274
2372,-2.289727669
2373,-3.360179898
2374,-2.68639917
2375,-1.440537835
2376,-2.746512374
2377,-2.663753929
2378,-3.93043603
2379,-1.957218617
2380,-2.510081767
2381,-0.598479416
2382,1.892286621
2383,2.743484898
2384,2.139297268
2385,0.075277353
2386,2.784144039
2387,0.823533807
2388,1.07881303
2389,1.335653232
2390,1.735340336
2391,-0.008998087
2392,0.074269546
2393,-0.061328376
2394,1.571725167
2395,2.111100373
2396,1.356528212
2397,0.846587719
2398,1.608191822
2399,3.36040074
2400,-0.529479464
2401,-1.911025668
2402,-0.652829246
2403,-1.49213562
2404,-0.886416518
2405,-1.127456817
2406,-1.939604455
2407,-1.8521214
2408,-1.880724917
2409,-1.224944525
2410,-0.479091432
2411,-0.705352613
2412,-1.939042174
2413,-1.858436306
2414,-2.559251331
2415,-1.943412693
2416,-1.614160945
2417,-1.506900395
2418,-0.029709051
2419,-0.121394595
2420,-0.686202467
2421,-1.260362492
2422,1.248918503
2423,4.198377369
2424,2.806085895
2425,2.913600164
2426,0.969311237
2427,1.665743918
2428,0.597013383
2429,-0.222631991
2430,-0.645608855
2431,-0.546205472
2432,-1.176910788
2433,-0.576525175
2434,-2.431966762
2435,-0.96132898
2436,-0.967744528
2437,-0.275123937
2438,-0.763943231
2439,-1.267275282
2440,-2.109363685
2441,0.198073818
2442,0.276632631
2443,1.701608983
2444,0.654984666
2445,1.467555143
2446,-1.158008304
2447,1.77772629
2448,2.92692631
2449,-0.294428643
2450,-3.994075752
2451,-1.615191127
2452,-2.355913202
2453,-1.287879995
2454,1.988347113
2455,2.350443751
2456,2.693722866
2457,0.2433589
2458,0.5619042
2459,-0.9319017
2460,-1.233988984
2461,-0.410897008
2462,-1.052897719
2463,-0.279858299
2464,-0.804943527
2465,0.857161676
2466,0.482178064
2467,2.06999955
2468,1.67638696
2469,-0.124089729
2470,1.206489089
2471,-0.251086634
2472,-0.017113532
2473,-0.127993749
2474,-0.111281938
2475,-0.299346511
2476,0.394123833
2477,-0.206035222
2478,-1.373882587
2479,-2.757878981
2480,-2.066362601
2481,0.316204456
2482,-3.225082454
2483,3.405616472
2484,8.825660133
2485,6.487966265
2486,3.828704391
2487,1.370430256
2488,1.180349084
2489,2.108515612
2490,0.644041116
2491,-0.733801372
2492,0.91876165
2493,0.63945326
2494,0.833528335
2495,1.438448171
2496,-0.318224588
2497,-1.006435343
2498,-0.920115967
2499,-1.520691547
2500,-0.90374106
2501,-1.601765214
2502,-2.7466057
2503,-1.622745309
2504,-2.574868514
2505,-0.747740281
2506,1.150945903
2507,2.166120811
2508,0.968866457
